ACTCountryID,ACTDestinationID,AgodaDestinationID,ACTDestinationName,ACTHotelID,ACTHotelName,AgodaHotelID,AgodaHotelName,ACTLatitude,ACTLongitude,AgodaLatitude,AgodaLongitude,HTBHotelID,HTBHotelName,HTBLatitude,HTBLongitude
212,3156,9395,Bangkok,,,546308,Saverah Inn,,,13.72776,100.521156,,,,
212,3156,9395,Bangkok,,,546396,Apartment Siamese Gioia,,,13.743126,100.571165,,,,
212,3156,9395,Bangkok,,,546522,Pas Cher Hotel De Bangkok,,,13.719317,100.517471,,,,
212,3156,9395,Bangkok,,,546563,Baan Mi-Na,,,13.832819,100.559402,,,,
212,3156,9395,Bangkok,,,546604,AK Hostel,,,13.744284,100.542962,,,,
212,3156,9395,Bangkok,,,546615,Zenith Place Condominium,,,13.712379,100.595413,,,,
212,3156,9395,Bangkok,,,546765,Viman Guesthouse,,,13.763493,100.497795,,,,
212,3156,9395,Bangkok,,,546813,New Suanmali Hotel,,,13.751276,100.509988,,,,
212,3156,9395,Bangkok,,,546985,Casa Nithra Bangkok,,,13.765879,100.500588,,,,
212,3156,9395,Bangkok,,,547219,Bed by BST Hotel,,,13.723741,100.463056,,,,
212,3156,9395,Bangkok,,,547291,Zhongdee Hostel,,,13.722587,100.523966,,,,
212,3156,9395,Bangkok,,,547331,Retro 39 Hotel,,,13.730783,100.570605,,,,
212,3156,9395,Bangkok,,,547354,Pink Guest House,,,13.725116,100.577731,,,,
212,3156,9395,Bangkok,,,547504,A-One Motel,,,13.746852,100.587196,,,,
212,3156,9395,Bangkok,,,547678,At Moment Homestay,,,13.777355,100.558349,,,,
212,3156,9395,Bangkok,,,547685,Silom3 Apartment,,,13.725673,100.531303,,,,
212,3156,9395,Bangkok,,,547789,Baan Glang Soi,,,13.719195,100.517113,,,,
212,3156,9395,Bangkok,,,548028, Kamin Bird Hostel,,,13.772682,100.571729,,,,
212,3156,9395,Bangkok,,,548053,Laksameenarai Guesthouse,,,13.758942,100.495544,,,,
212,3156,9395,Bangkok,,,548070,Pitikant Place,,,13.965231,100.617821,,,,
212,3156,9395,Bangkok,,,548276,The Asadang B & B,,,13.750474,100.496307,,,,
212,3156,9395,Bangkok,,,548281,Ideal Place,,,13.855237,100.53846,,,,
212,3156,9395,Bangkok,,,548288,B2 Place,,,13.855643,100.540359,,,,
212,3156,9395,Bangkok,,,548824,Lee House Inn,,,13.725953,100.520895,,,,
212,3156,9395,Bangkok,,,548878,In a Box Hostel,,,13.755891,100.533768,,,,
212,3156,9395,Bangkok,,,548910,Baan Pathum Apartment,,,13.772399,100.567581,,,,
212,3156,9395,Bangkok,,,551863,My Space Apartments,,,13.765793,100.564666,,,,
212,3156,9395,Bangkok,,,551995,S.K. Residence,,,13.772868,100.481812,,,,
212,3156,9395,Bangkok,,,552020,Marigold Ramkhamhaeng,,,13.764695,100.615806,,,,
212,3156,9395,Bangkok,,,555582,Marigold Sukhumvit,,,13.652116,100.599579,,,,
212,3156,9395,Bangkok,,,561838,WH Hostel,,,13.735868,100.551956,,,,
212,3156,9395,Bangkok,,,561919,Mango Bedroom Inn,,,13.750238,100.545509,,,,
212,3156,9395,Bangkok,,,564141,Olive Bangkok Hotel,,,13.687604,100.607287,,,,
212,3156,9395,Bangkok,,,564389,Rim Nahm Hotel,,,13.64082,100.520463,,,,
212,3156,9395,Bangkok,,,564599,Bearing 26 Hotel,,,13.651294,100.61091,,,,
212,3156,9395,Bangkok,,,564726,Issara House Bangkok,,,13.739528,100.485288,,,,
212,3156,9395,Bangkok,,,564728,Kansiree Boutique House,,,13.722105,100.492167,,,,
212,3156,9395,Bangkok,,,564790,Baan Chatuchak,,,13.797532,100.550468,,,,
212,3156,9395,Bangkok,,,565078,Yim Bangkok,,,13.778516,100.575027,,,,
212,3156,9395,Bangkok,,,566396,Baghdad Boutique Hotel,,,13.742556,100.5536,,,,
212,3156,9395,Bangkok,,,566732,CNC Heritage,,,13.73444,100.568236,,,,
212,3156,9395,Bangkok,,,566858,The Riche Boutique Hotel Don Mueang Airport,,,13.869942,100.559471,,,,
212,3156,9395,Bangkok,,,567087,Buddy Place,,,13.784945,100.567192,,,,
212,3156,9395,Bangkok,,,567248,Wealth 30th Apartments,,,13.707865,100.618317,,,,
212,3156,9395,Bangkok,,,567420,MT Room Apartment Muang Thong Thani,,,13.914151,100.556206,,,,
212,3156,9395,Bangkok,,,567468,Baan Rangnam,,,13.76054,100.538975,,,,
212,3156,9395,Bangkok,,,567523,SS Hotel Bangkok,,,13.7643,100.499542,,,,
212,3156,9395,Bangkok,,,567593,Bangkok Residence,,,13.750393,100.557097,,,,
212,3156,9395,Bangkok,,,567724,The Lake @ Metropark,,,13.709194,100.451546,,,,
212,3156,9395,Bangkok,,,567899,Metropark Sathorn Residence,,,13.710935,100.447716,,,,
212,3156,9395,Bangkok,,,567941,The Room @Sukhumvit79,,,13.707919,100.601698,,,,
212,3156,9395,Bangkok,,,567945,The Plubpla Serviced Apartment,,,13.772232,100.628028,,,,
212,3156,9395,Bangkok,,,568018,UMA Residence,,,13.78425,100.513008,,,,
212,3156,9395,Bangkok,,,568035,Good Houses Apartment,,,13.681739,100.632601,,,,
212,3156,9395,Bangkok,,,568036,Ai Place,,,13.768689,100.612618,,,,
212,3156,9395,Bangkok,,,568051,Krongthong Mansion & Hotel,,,13.709751,100.61348,,,,
212,3156,9395,Bangkok,,,568204,Omni Tower Syncate Suites,,,13.737603,100.553192,,,,
212,3156,9395,Bangkok,,,568313,Phet Palace,,,13.795792,100.508743,,,,
212,3156,9395,Bangkok,,,568525,Glur Bangkok Hostel,,,13.719456,100.514259,,,,
212,3156,9395,Bangkok,,,568791,Varinda Hostel,,,13.722638,100.561493,,,,
212,3156,9395,Bangkok,,,568842,SPN Place Ladprao,,,13.782535,100.602318,,,,
212,3156,9395,Bangkok,,,568843,Phet Place Apartment,,,13.807432,100.526367,,,,
212,3156,9395,Bangkok,,,568968,Sky Place Srinakarin,,,13.744714,100.640114,,,,
212,3156,9395,Bangkok,,,568983,T8 Guesthouse Challenger Muang Thong Thani,,,13.909447,100.552193,,,,
212,3156,9395,Bangkok,,,569107,Netprasom Residence,,,13.807117,100.569618,,,,
212,3156,9395,Bangkok,,,569260,S50 Sukhumvit Hotel,,,13.703677,100.594093,,,,
212,3156,9395,Bangkok,,,569420,Sabuydee Guesthouse,,,13.789656,100.549599,,,,
212,3156,9395,Bangkok,,,569576,Baan Nampetch Hostel,,,13.761009,100.501564,,,,
212,3156,9395,Bangkok,,,569583,Sakun Place,,,13.640834,100.635751,,,,
212,3156,9395,Bangkok,,,569678,Siam Mitr Hostel,,,13.722556,100.523834,,,,
212,3156,9395,Bangkok,,,569696,PR Palace,,,13.748598,100.629275,,,,
212,3156,9395,Bangkok,,,569824,Blissotel Ratchada,,,13.762345,100.565468,,,,
212,3156,9395,Bangkok,,,569940,Inn CK61,,,13.714346,100.513476,,,,
212,3156,9395,Bangkok,,,570168,Little Vacation House,,,13.737119,100.562958,,,,
212,3156,9395,Bangkok,,,570313,Rest Inn Dormitory Guest House,,,13.761124,100.49678,,,,
212,3156,9395,Bangkok,,,570384,Nana Tai Suite,,,13.734126,100.553274,,,,
212,3156,9395,Bangkok,,,574478,Kama Bangkok Boutique Bed & Breakfast,,,13.702789,100.513702,,,,
212,3156,9395,Bangkok,,,583473,1 Bed Room @ Supalai Park Srinakarin,,,13.67259,100.645164,,,,
212,3156,9395,Bangkok,,,583738,Speak Easy Home,,,13.735051,100.503357,,,,
212,3156,9395,Bangkok,,,611490,Beyond Suite Rama 8,,,13.762048,100.504233,,,,
212,3156,9395,Bangkok,,,611491,D Day Suite Mengjai,,,13.770101,100.580317,,,,
212,3156,9395,Bangkok,,,617175,Silom One Hotel,,,13.728108,100.533957,,,,
212,3156,9395,Bangkok,,,620243,V&P Apartment,,,13.727755,100.597596,,,,
212,3156,9395,Bangkok,,,620893,Lake View Superior Condominium,,,13.910254,100.553116,,,,
212,3156,9395,Bangkok,,,621057,White Orchid Inn Nana 1,,,13.740182,100.553474,,,,
212,3156,9395,Bangkok,,,621129,Tarntawan Place Apartments,,,13.729347,100.529887,,,,
212,3156,9395,Bangkok,,,621222,Siamese Studio,,,13.757987,100.569939,,,,
212,3156,9395,Bangkok,,,621260,234 Mansion,,,13.826391,100.581474,,,,
212,3156,9395,Bangkok,,,621385,Bewel Hostel,,,13.762693,100.501678,,,,
212,3156,9395,Bangkok,,,621392,Panini Residence,,,13.721184,100.756685,,,,
212,3156,9395,Bangkok,,,621671,Ladda Place,,,13.782389,100.611746,,,,
212,3156,9395,Bangkok,,,623460,S Ratchada Hotel,,,13.766688,100.582934,,,,
212,3156,9395,Bangkok,,,623708,499 Hostel Ratchada,,,13.766498,100.5702,,,,
212,3156,9395,Bangkok,,,624813,Tara Monte Hotel Pratunam,,,13.754619,100.540076,,,,
212,3156,9395,Bangkok,,,624974,Charlie House Pinklao,,,13.778011,100.480827,,,,
212,3156,9395,Bangkok,,,624975,Oneday Hostel Sukhumvit 26,,,13.726859,100.569885,,,,
212,3156,9395,Bangkok,,,625503,KC Place Srinakarin,,,13.693482,100.64637,,,,
212,3156,9395,Bangkok,,,625599,47 Resort,,,13.682444,100.441467,,,,
212,3156,9395,Bangkok,,,625725,Chateau Aree Hotel,,,13.774056,100.535771,,,,
212,3156,9395,Bangkok,,,625935,Montri Resort Donmuang Bangkok,,,13.910913,100.592201,,,,
212,3156,9395,Bangkok,,,626083,The Pad Silom Convent Serviced Apartment,,,13.724664,100.534554,,,,
212,3156,9395,Bangkok,,,630031,Solis Residence,,,13.670119,100.630861,,,,
212,3156,9395,Bangkok,,,633608,The Sleepless Hotel,,,13.819067,100.511593,,,,
212,3156,9395,Bangkok,,,646914,P Pailin Condotel,,,13.792331,100.559036,,,,
212,3156,9395,Bangkok,,,647613,Baan Romdee,,,13.91405,100.525658,,,,
212,3156,9395,Bangkok,,,648281,Ben Residence,,,13.639772,100.428993,,,,
212,3156,9395,Bangkok,,,648356,Alt Hotel Nana by UHG,,,13.735031,100.552147,,,,
212,3156,9395,Bangkok,,,648820,Sirinart Place,,,13.84904,100.532691,,,,
212,3156,9395,Bangkok,,,649105,Klapsons The River Residences Bangkok,,,13.722036,100.51138,,,,
212,3156,9395,Bangkok,,,657771,Alinea Suites Ekkamai,,,13.721573,100.583008,,,,
212,3156,9395,Bangkok,,,661219,Room@Doze Apartments,,,13.914758,100.539264,,,,
212,3156,9395,Bangkok,,,665345,Nonsi Residence Sathorn Bangkok,,,13.713986,100.551999,,,,
212,3156,9395,Bangkok,,,665354,Resortel,,,13.784341,100.62011,,,,
212,3156,9395,Bangkok,,,665857,Waratee Spa Resort Villa,,,13.7973,100.694366,,,,
212,3156,9395,Bangkok,,,665983,Bed by City Surawong Patpong,,,13.730906,100.528198,,,,
212,3156,9395,Bangkok,,,665985,Ipremium Sukhumvit 81 Hotel,,,13.707515,100.608185,,,,
212,3156,9395,Bangkok,,,666251,Eleven Avenue Suites,,,13.741013,100.556439,,,,
212,3156,9395,Bangkok,,,666323,Tomi Place,,,13.789694,100.565567,,,,
212,3156,9395,Bangkok,,,680611,Fu House Hostel,,,13.735967,100.55607,,,,
212,3156,9395,Bangkok,,,680674,Bangkok Masstige At The Seed Musee Apartments,,,13.725951,100.569909,,,,
212,3156,9395,Bangkok,,,680675,Marina Guesthouse,,,13.757886,100.499191,,,,
212,3156,9395,Bangkok,,,680733,Thee Bangkok Hotel,,,13.732901,100.564049,,,,
212,3156,9395,Bangkok,,,686461,Cacha Hotel,,,13.754987,100.526739,,,,
212,3156,9395,Bangkok,,,686505,Jellybean The Blocks Hostel Sukhumvit 10,,,13.73836,100.557706,,,,
212,3156,9395,Bangkok,,,686745,Smart Mansion,,,13.795208,100.710784,,,,
212,3156,9395,Bangkok,,,686846,Euro Asia Hostel,,,13.762666,100.501823,,,,
212,3156,9395,Bangkok,,,687177,The Glory Hostel,,,13.763339,100.499497,,,,
212,3156,9395,Bangkok,,,687274,Sukhumvit 20 Hotel,,,13.732332,100.563955,,,,
212,3156,9395,Bangkok,,,687346,I - Beyond Residence,,,13.75133,100.747543,,,,
212,3156,9395,Bangkok,,,687393,Bless Place,,,13.659419,100.605025,,,,
212,3156,9395,Bangkok,,,689914,Pool Villa @Donmueang,,,13.898636,100.585961,,,,
212,3156,9395,Bangkok,,,693065,Don Mueang-Challenger Muangthong Thani Condominium,,,13.912873,100.551201,,,,
212,3156,9395,Bangkok,,,699410,Baan Thaisansook Lady Apartment,,,13.721665,100.77775,,,,
212,3156,9395,Bangkok,,,699436,Baan Chana Songkram Hostel,,,13.7619,100.494354,,,,
212,3156,9395,Bangkok,,,699489,Viva Residence,,,13.844731,100.663701,,,,
212,3156,9395,Bangkok,,,699568,A7 Hidden Hostel,,,13.740808,100.55556,,,,
212,3156,9395,Bangkok,,,703626,Phet Street Apartment,,,13.803351,100.50908,,,,
212,3156,9395,Bangkok,,,705400,LiT Bangkok Residence,,,13.747448,100.529427,,,,
212,3156,9395,Bangkok,,,705419,Thongtha Residence at Suvarnabhumi,,,13.704052,100.73452,,,,
212,3156,9395,Bangkok,,,705843,Sidare Bed and Breakfast,,,13.787552,100.575468,,,,
212,3156,9395,Bangkok,,,706022,Donmuang Airport Modern Bangkok Hotel,,,13.924955,100.600105,,,,
212,3156,9395,Bangkok,,,706138,CM House,,,13.695816,100.646217,,,,
212,3156,9395,Bangkok,,,706212,Meridian De Bangkok Hotel,,,13.686001,100.669113,,,,
212,3156,9395,Bangkok,,,706279,At Ease Residence Suvarnabhumi ,,,13.598578,100.719313,,,,
212,3156,9395,Bangkok,,,706469,Double Dd House,,,13.788431,100.574876,,,,
212,3156,9395,Bangkok,,,716209,Meyon Holidays Apartment,,,13.728345,100.476729,,,,
212,3156,9395,Bangkok,,,720547,DMK Hostel Donmueang Airport,,,13.923279,100.596825,,,,
212,3156,9395,Bangkok,,,727625,Masters Suites A Boutique Hotel,,,13.742437,100.553558,,,,
212,3156,9395,Bangkok,,,727628,The Villa 71 Resort,,,13.8017,100.610176,,,,
212,3156,9395,Bangkok,,,727636,Khunying Riverside Residence,,,13.776831,100.49735,,,,
212,3156,9395,Bangkok,,,729984,Naifun BB House,,,13.660994,100.617722,,,,
212,3156,9395,Bangkok,,,730343,Badaka 99 Hostel,,,13.759853,100.495895,,,,
212,3156,9395,Bangkok,,,732190,Lovely House Silom,,,13.726806,100.537956,,,,
212,3156,9395,Bangkok,,,732681,Wire Bangkok Onnut,,,13.710578,100.609909,,,,
212,3156,9395,Bangkok,,,734422,Cloudy Hostel,,,13.755172,100.533691,,,,
212,3156,9395,Bangkok,,,734759,Everyday Bangkok Hostel,,,13.7318,100.527092,,,,
212,3156,9395,Bangkok,,,734981,K.D.M. Residence,,,13.921603,100.596196,,,,
212,3156,9395,Bangkok,,,734982,Bodega Bangkok Party Hostel,,,13.739594,100.565137,,,,
212,3156,9395,Bangkok,,,735134,Oldtown Hostel,,,13.730851,100.515358,,,,
212,3156,9395,Bangkok,,,735234,Good Day Hostel,,,13.752528,100.537079,,,,
212,3156,9395,Bangkok,,,735235,Mascot Hostel,,,13.75354,100.543404,,,,
212,3156,9395,Bangkok,,,735375,Khaosan Immjai Hostel,,,13.76381,100.498711,,,,
212,3156,9395,Bangkok,,,737032,Zenith Place Condo Sukhumvit 71,,,13.712457,100.595436,,,,
212,3156,9395,Bangkok,,,738661,Vayu Guesthouse,,,13.759595,100.49585,,,,
212,3156,9395,Bangkok,,,739889,Au Bon Hostel,,,13.754652,100.497044,,,,
212,3156,9395,Bangkok,,,743170,Cooper Hostel,,,13.72315,100.523148,,,,
212,3156,9395,Bangkok,,,746847,Studio 62,,,13.69365,100.59713,,,,
212,3156,9395,Bangkok,,,755988,The Choice Residence - Adults Only,,,13.682059,100.475689,,,,
212,3156,9395,Bangkok,,,759762,Varrzon Residence,,,13.676176,100.643051,,,,
212,3156,9395,Bangkok,,,761769,The Resort Romklao,,,13.77846,100.748085,,,,
212,3156,9395,Bangkok,,,772981,Saphan Krungthep Hostel,,,13.703641,100.487829,,,,
212,3156,9395,Bangkok,,,773016,Golden Mountain Hostel,,,13.752472,100.505444,,,,
212,3156,9395,Bangkok,,,773174,Paragon One Residence,,,13.757676,100.502937,,,,
212,3156,9395,Bangkok,,,773312,At Paradise Lodge,,,13.735198,100.556055,,,,
212,3156,9395,Bangkok,,,774027,Bed Station Hostel,,,13.753092,100.531097,,,,
212,3156,9395,Bangkok,,,774109,PK Garden Home,,,13.757156,100.507645,,,,
212,3156,9395,Bangkok,,,774163,Suvarnabhumi Thaicondotel,,,13.640393,100.729941,,,,
212,3156,9395,Bangkok,,,774166,The Base Rama 9 Hotel By Ricco,,,13.748027,100.605572,,,,
212,3156,9395,Bangkok,,,775071,BB Home,,,13.828437,100.665612,,,,
212,3156,9395,Bangkok,,,775083,Room @ Vipa Guest House,,,13.841562,100.559799,,,,
212,3156,9395,Bangkok,,,781037,Baan Namtarn Guest House,,,13.702424,100.602798,,,,
212,3156,9395,Bangkok,,,781092,Phaphoom Boutique Residence,,,13.667352,100.719566,,,,
212,3156,9395,Bangkok,,,781229,Nice Mansion 2 at Rama 9,,,13.771495,100.586929,,,,
212,3156,9395,Bangkok,,,781414,U Smile Guesthouse,,,13.713558,100.610687,,,,
212,3156,9395,Bangkok,,,782176,Hive 28 Guest House,,,13.75167,100.618202,,,,
212,3156,9395,Bangkok,,,782284,Monomer Hostel,,,13.752836,100.531235,,,,
212,3156,9395,Bangkok,,,782678,The Bhuthorn Bed And Breakfast,,,13.751715,100.497534,,,,
212,3156,9395,Bangkok,,,782698,Gaam Hotel,,,13.753467,100.537336,,,,
212,3156,9395,Bangkok,,,782783,D Box Hostel,,,13.752048,100.53553,,,,
212,3156,9395,Bangkok,,,787966,Freesia Bangphi Guest House,,,13.618093,100.747513,,,,
212,3156,9395,Bangkok,,,787968,Freesia Saladaeng Silom Apartments,,,13.727107,100.538094,,,,
212,3156,9395,Bangkok,,,788378,Adamaz House,,,13.76236,100.496704,,,,
212,3156,9395,Bangkok,,,788380,T-Boutique Hostel,,,13.738288,100.5206,,,,
212,3156,9395,Bangkok,,,788405,I Proud Apartment,,,13.719312,100.563513,,,,
212,3156,9395,Bangkok,,,788482,New APG Apartments,,,13.757248,100.558807,,,,
212,3156,9395,Bangkok,,,788740,The Quarter Residence Phayathai,,,13.755357,100.53318,,,,
212,3156,9395,Bangkok,,,789279,Take A Rest Donmuang Residence,,,13.911733,100.593556,,,,
212,3156,9395,Bangkok,,,789305,Apartment Sukhumvit,,,13.731642,100.574951,,,,
212,3156,9395,Bangkok,,,789429,La Maison Bangkok,,,13.723668,100.568976,,,,
212,3156,9395,Bangkok,,,793456,Happy 3 Hotel,,,13.748026,100.527252,,,,
212,3156,9395,Bangkok,,,802908,PMTK Residence Bangkok,,,13.811904,100.571667,,,,
212,3156,9395,Bangkok,,,802941,Coop Dopa Hostel,,,13.773513,100.50985,,,,
212,3156,9395,Bangkok,,,804979,AC Sport Village,,,13.754558,100.643066,,,,
212,3156,9395,Bangkok,,,805018,At Smile House,,,13.755986,100.497948,,,,
212,3156,9395,Bangkok,,,807041,Executive Club at Windsor,,,13.7344,100.564,,,,
212,3156,9395,Bangkok,,,808699,Happy Inn Two,,,13.736637,100.553163,,,,
212,3156,9395,Bangkok,,,808702,The Bangkokians City Garden Home,,,13.757182,100.543204,,,,
212,3156,9395,Bangkok,,,808704,Hostel @ 8 Sukhumvit Bangkok,,,13.737828,100.555847,,,,
212,3156,9395,Bangkok,,,810107,Siamotif Boutique Hotel,,,13.766999,100.473709,,,,
212,3156,9395,Bangkok,,,810184,RTS Condotel,,,13.797365,100.572634,,,,
212,3156,9395,Bangkok,,,818955,Win Mansion,,,13.66592,100.631897,,,,
212,3156,9395,Bangkok,,,819327,The Prestige Nana,,,13.743655,100.553441,,,,
212,3156,9395,Bangkok,,,819356,Grand Living Place,,,13.78982,100.578651,,,,
212,3156,9395,Bangkok,,,819373,Moumou Hostel,,,13.7145,100.59407,,,,
212,3156,9395,Bangkok,,,819432,Ritratana Apartment,,,13.757472,100.634071,,,,
212,3156,9395,Bangkok,,,819762,Poppular Palace Don Mueang Bangkok,,,13.91274,100.551483,,,,
212,3156,9395,Bangkok,,,831834,Thonglor 21 Residence Managed by Bliston,,,13.737007,100.581626,,,,
212,3156,9395,Bangkok,,,831853,R106 Residence,,,13.77367,100.673271,,,,
212,3156,9395,Bangkok,,,846542,Eazy Motel B.a.n.g.n.a,,,13.64339,100.689018,,,,
212,3156,9395,Bangkok,,,846556,Regent Ngamwongwan 9,,,13.859039,100.528362,,,,
212,3156,9395,Bangkok,,,852668,The Yard Hostel Bangkok,,,13.776137,100.542007,,,,
212,3156,9395,Bangkok,,,852673,Blue Chang House,,,13.764006,100.500938,,,,
212,3156,9395,Bangkok,,,859602,Baan Tipa House Wanglang,,,13.7545,100.486167,,,,
212,3156,9395,Bangkok,,,859993,QG Resort,,,13.726428,100.728966,,,,
212,3156,9395,Bangkok,,,860896,Grace Hotel Bangkok,,,13.744242,100.553731,,,,
212,3156,9395,Bangkok,,,862071,The Eugenia Hotel Bangkok,,,13.740646,100.567001,,,,
212,3156,9395,Bangkok,,,862196,Dwella Suvarnabhumi Hotel,,,13.711462,100.734758,,,,
212,3156,9395,Bangkok,,,862209,Baan Sathorn Riverfront,,,13.719041,100.509964,,,,
212,3156,9395,Bangkok,,,862870,Full House Khaosan,,,13.761275,100.499039,,,,
212,3156,9395,Bangkok,,,864145,New C.H. Guest House,,,13.757784,100.5,,,,
212,3156,9395,Bangkok,,,868264,The Mark Hotel,,,13.75432,100.561218,,,,
212,3156,9395,Bangkok,,,868962,Here Hostel Bangkok,,,13.75555,100.503532,,,,
212,3156,9395,Bangkok,,,869466,K Maison Boutique Hotel,,,13.75898,100.54135,,,,
212,3156,9395,Bangkok,,,871199,RD Hostel,,,13.764086,100.483089,,,,
212,3156,9395,Bangkok,,,871262,The Cube Hostel,,,13.727801,100.53645,,,,
212,3156,9395,Bangkok,,,871296,Admire Thonburi Hotel,,,13.726458,100.491623,,,,
212,3156,9395,Bangkok,,,871484,@BKK by Ploy House,,,13.788587,100.576159,,,,
212,3156,9395,Bangkok,,,873559,PanPan Hostel Bangkok,,,13.72303,100.523003,,,,
212,3156,9395,Bangkok,,,876505,Pobrak @ Bangnampueng Homestay,,,13.681614,100.585815,,,,
212,3156,9395,Bangkok,,,876904,Sereine Sukhumvit 39 Hotel,,,13.733366,100.571043,,,,
212,3156,9395,Bangkok,,,879682,Bangkok Bed and Bike,,,13.747379,100.49749,,,,
212,3156,9395,Bangkok,,,879863,Manii hostel Asoke,,,13.738762,100.560402,,,,
212,3156,9395,Bangkok,,,879867,Le Platinum Inn,,,13.722369,100.519241,,,,
212,3156,9395,Bangkok,,,885916,Nacorn Hostel Khaosan,,,13.76044,100.501457,,,,
212,3156,9395,Bangkok,,,885974,Matchbox Bangkok Hostel,,,13.734402,100.567665,,,,
212,3156,9395,Bangkok,,,885999,Take A Rest Sukhumvit Hotel,,,13.715836,100.590457,,,,
212,3156,9395,Bangkok,,,886006,Park 19 Residence,,,13.736035,100.587369,,,,
212,3156,9395,Bangkok,,,886066,The Royal Bee Aparthotel Don Mueang International Airport,,,13.888061,100.603142,,,,
212,3156,9395,Bangkok,,,896765,Bangna 21 Residence,,,13.671395,100.631789,,,,
212,3156,9395,Bangkok,,,906359,Residence One,,,13.7442,100.555415,,,,
212,3156,9395,Bangkok,,,907550,C40Winks Hostel,,,13.726295,100.531464,,,,
212,3156,9395,Bangkok,,,907711,OYO 135 Greenview Ekkamai 10,,,13.725482,100.590668,,,,
212,3156,9395,Bangkok,,,907714,Baan Khun Nine Wangdoem Hotel,,,13.740647,100.484018,,,,
212,3156,9395,Bangkok,,,908228,Cozy At 9 Hotel And Kitchen,,,13.753787,100.570091,,,,
212,3156,9395,Bangkok,,,908758,Simply Rooms,,,13.732475,100.571578,,,,
212,3156,9395,Bangkok,,,908929,Anda Hotel Bangkok,,,13.762552,100.637714,,,,
212,3156,9395,Bangkok,,,916184,Baanyai Apartment,,,13.726401,100.491425,,,,
212,3156,9395,Bangkok,,,918952,Arun Haus 39,,,13.76443,100.481766,,,,
212,3156,9395,Bangkok,,,920488,Pak-D Resort,,,13.83948,100.633102,,,,
212,3156,9395,Bangkok,,,920625,NANA Hotel Bangkok,,,13.741351,100.552785,,,,
212,3156,9395,Bangkok,,,923265,Hillry Residence @ Muang Thong Thani,,,13.928286,100.532433,,,,
212,3156,9395,Bangkok,,,923808,Tanee Place,,,13.76038,100.497993,,,,
212,3156,9395,Bangkok,,,924130,hostel24,,,13.699204,100.605003,,,,
212,3156,9395,Bangkok,,,924228,New Siam II Guest House,,,13.761324,100.493203,,,,
212,3156,9395,Bangkok,,,926061,New Siam Riverside,,,13.761789,100.493048,,,,
212,3156,9395,Bangkok,,,926065,New Siam Guest House,,,13.762153,100.49421,,,,
212,3156,9395,Bangkok,,,926318,Homestay Atom@Ekk3,,,13.730349,100.585027,,,,
212,3156,9395,Bangkok,,,926358,The Vert,,,13.870497,100.62204,,,,
212,3156,9395,Bangkok,,,926438,Flat NR,,,13.797323,100.624222,,,,
212,3156,9395,Bangkok,,,926746,Nakarin 36 Mansion,,,13.705569,100.642808,,,,
212,3156,9395,Bangkok,,,927115,Penguin Residence,,,13.914847,100.586558,,,,
212,3156,9395,Bangkok,,,927173,Boone Place,,,13.750453,100.520713,,,,
212,3156,9395,Bangkok,,,927996,NRV Place Apart Hotel,,,13.88883,100.600688,,,,
212,3156,9395,Bangkok,,,928010,72 Mansion,,,13.713317,100.415022,,,,
212,3156,9395,Bangkok,,,930049,1Sabai Hostel,,,13.739715,100.565473,,,,
212,3156,9395,Bangkok,,,930422,Tini Kati Hostel,,,13.727022,100.530979,,,,
212,3156,9395,Bangkok,,,930967,The Xtreme Hotel,,,13.752042,100.634331,,,,
212,3156,9395,Bangkok,,,931108,The House of Phraya Jasaen,,,13.715008,100.514832,,,,
212,3156,9395,Bangkok,,,932032,Qiss Residence by Bliston,,,13.713689,100.58516,,,,
212,3156,9395,Bangkok,,,936594,UR 22 Residence Bangkok,,,13.722233,100.563637,,,,
212,3156,9395,Bangkok,,,936607,Buff Hostel,,,13.789444,100.548493,,,,
212,3156,9395,Bangkok,,,936740,Ariva Ivy Ampio,,,13.763031,100.568494,,,,
212,3156,9395,Bangkok,,,940399,The Seven Luck - Stay in Style,,,13.754043,100.513962,,,,
212,3156,9395,Bangkok,,,941924,Premsiri Boutique Park,,,13.840038,100.580199,,,,
212,3156,9395,Bangkok,,,947100,The Plim Place 2,,,13.825149,100.567177,,,,
212,3156,9395,Bangkok,,,947277,Room For You,,,13.892639,100.563156,,,,
212,3156,9395,Bangkok,,,947838,S2S Boutique Resort Bangkok,,,13.75722,100.543732,,,,
212,3156,9395,Bangkok,,,948088,Swan 2 Aparthotel,,,13.736661,100.553176,,,,
212,3156,9395,Bangkok,,,948094,K.D.M Hostel ,,,13.921749,100.596664,,,,
212,3156,9395,Bangkok,,,951141,Siamese Ratchakru,,,13.775834,100.542975,,,,
212,3156,9395,Bangkok,,,951226,PattaPlace,,,13.786911,100.611805,,,,
212,3156,9395,Bangkok,,,951332,d HOSTEL BANGKOK,,,13.754699,100.497732,,,,
212,3156,9395,Bangkok,,,956931,The Secret Service Hotel,,,13.760301,100.498398,,,,
212,3156,9395,Bangkok,,,957032,Analog Hostel,,,13.73447,100.566044,,,,
212,3156,9395,Bangkok,,,958677,Chao Hostel,,,13.747201,100.527,,,,
212,3156,9395,Bangkok,,,958683,The Hostel 16,,,13.729555,100.560478,,,,
212,3156,9395,Bangkok,,,958719,The CM Hotel,,,13.798271,100.587265,,,,
